"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.885,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.8817,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-01",98.65959,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-02",98.27727,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-03",97.81634,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-04",97.29678,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-05",96.92374,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-06",96.80643,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-07",97.0062,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-08",97.25927,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-09",97.33407,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-10",96.98695,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-11",96.73457,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-12",96.72723,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-01",96.73432,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-02",96.70872,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-03",96.90731,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-04",97.34802,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-05",97.72723,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-06",97.88423,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-07",97.83977,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-08",97.88273,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-09",98.05763,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-10",98.08678,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-11",98.10058,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-12",98.27182,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-01",98.43055,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-02",98.48466,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-03",98.48162,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-04",98.46156,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-05",98.46031,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-06",98.36699,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-07",98.08768,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-08",97.91734,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-09",97.86745,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-10",97.9641,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-11",98.21658,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-12",98.46271,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-01",98.56895,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-02",98.52081,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-03",98.28181,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-04",98.2245,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-05",98.2091,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-06",97.90763,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-07",97.3416,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-08",96.85846,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-09",96.79255,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-10",97.01984,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-11",97.45325,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-12",97.98934,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-01",98.44638,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-02",98.70118,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-03",98.82397,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-04",98.85838,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-05",98.80311,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.6007,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.52938,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.69756,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-09",99.01068,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-10",99.23524,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-11",99.14971,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-12",98.81909,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-01",98.69198,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-02",98.79394,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-03",98.9591,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-04",99.16913,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.50414,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.67734,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.64001,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.36189,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-09",98.98449,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-10",98.75117,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-11",98.85069,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.15148,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.3227,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.39213,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.42407,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.49641,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.48292,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.45676,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.44864,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.54266,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.74512,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.0297,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.3789,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.7662,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-01",101.0271,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.0293,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.934,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.88,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.8006,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.8145,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.7013,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.5143,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.3457,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.3746,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.4896,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.5854,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.5983,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.5615,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.5221,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.5439,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.6647,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.643,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.4982,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.3936,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.3747,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.4506,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.7755,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.1086,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.2549,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.2428,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.2126,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.1735,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.1032,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.9988,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.9583,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.0535,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.1727,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.3204,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.3006,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.2191,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.248,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.4053,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.5031,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.4538,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.3706,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.3142,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.2836,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.2957,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.3809,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.3739,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.2808,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.1123,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.8493,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.7039,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-01",98.65972,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-02",98.58577,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-03",98.44254,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-04",98.35608,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-05",98.48607,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-06",98.78837,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-07",99.01285,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-08",99.06614,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-09",98.94915,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-10",98.64406,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-11",98.34216,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-12",98.03278,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-01",97.70292,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-02",97.44194,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-03",97.26843,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-04",97.23775,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-05",97.36823,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-06",97.53555,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-07",97.70872,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-08",97.94488,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-09",98.21607,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-10",98.44591,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-11",98.53677,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-12",98.58334,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-01",98.67086,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-02",98.82007,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-03",99.08726,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-04",99.44061,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.83405,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-06",100.1182,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-07",100.2609,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-08",100.4292,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-09",100.5576,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-10",100.6735,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-11",100.7009,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-12",100.5915,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-01",100.4089,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-02",100.1469,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-03",99.82825,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-04",99.61189,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-05",99.4389,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-06",99.27409,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.17678,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.09902,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.8976,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-10",98.65904,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-11",98.44923,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-12",98.262,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-01",98.212,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-02",98.33817,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-03",98.44916,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-04",98.44902,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-05",98.31152,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.25069,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.23605,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.2154,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-09",98.20615,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-10",98.1796,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-11",98.24065,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-12",98.45837,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-01",98.81334,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-02",99.14201,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-03",99.40407,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-04",99.57549,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.71891,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.76966,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.81857,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.9163,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.1097,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.3611,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.6705,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.9261,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.1325,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.2571,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.4247,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.4943,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.471,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.4284,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.4122,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-08",101.4146,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-09",101.4842,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-10",101.511,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-11",101.4375,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-12",101.3173,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-01",101.2269,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.1724,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-03",101.1118,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-04",101.0868,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-05",101.0691,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-06",101.0035,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-07",101.0129,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.0629,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-09",101.1399,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-10",101.3295,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-11",101.458,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-12",101.4735,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-01",101.4035,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-02",101.2533,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-03",101.1279,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-04",101.1516,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-05",101.2606,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-06",101.3761,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-07",101.4483,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-08",101.4264,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-09",101.425,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-10",101.4559,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-11",101.5578,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.6883,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.7841,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.7927,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.7639,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.6625,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.6097,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.61,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.6117,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.6442,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.687,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.7579,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.8778,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-12",102.0853,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-01",102.2233,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-02",102.3109,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-03",102.3716,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-04",102.3626,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-05",102.2846,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-06",102.2164,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-07",102.0945,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.9516,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.8683,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.8005,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.7392,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.7189,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-01",101.7251,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-02",101.7749,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2008-01",98.95557,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2008-02",98.82695,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2008-03",98.72697,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2008-04",98.65076,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2008-05",98.48242,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2008-06",98.25764,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2008-07",98.26207,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2008-08",98.42904,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2008-09",98.55642,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2008-10",98.46584,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2008-11",98.25982,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2008-12",98.0395,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2009-01",97.88932,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2009-02",97.82938,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2009-03",97.90742,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2009-04",98.11887,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2009-05",98.44538,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2009-06",98.88801,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2009-07",99.30379,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2009-08",99.59224,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2009-09",99.75719,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2009-10",99.76984,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2009-11",99.71828,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2009-12",99.67845,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-01",99.68405,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-02",99.55672,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-03",99.33145,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-04",99.0811,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-05",98.86196,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-06",98.75449,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-07",98.62801,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-08",98.44633,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-09",98.10291,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-10",97.59088,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-11",97.32323,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-12",97.3516,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-01",97.45924,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-02",97.55201,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-03",97.4692,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-04",97.31017,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-05",97.30742,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-06",97.32162,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-07",97.19385,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-08",96.95269,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-09",96.68576,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-10",96.59448,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-11",96.5503,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-12",96.55879,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-01",96.6524,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-02",96.77711,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-03",96.89686,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-04",96.98532,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-05",97.0926,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-06",97.14021,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-07",97.03521,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-08",96.79733,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-09",96.46587,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-10",96.31437,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-11",96.35481,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-12",96.46588,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-01",96.56223,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-02",96.63484,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-03",96.63136,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-04",96.62819,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-05",96.60091,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-06",96.63718,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-07",96.7427,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-08",96.97961,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-09",97.27947,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-10",97.61413,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-11",97.90549,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-12",98.14528,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-01",98.30167,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-02",98.40578,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-03",98.52332,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-04",98.61562,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-05",98.69003,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-06",98.71923,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-07",98.77654,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-08",98.85528,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.10271,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.39179,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.55141,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.68307,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.82659,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.8866,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.93179,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.93681,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.90024,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.85117,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.81589,
