,SHIFT,OFFENSE,METHOD,START_DATE,END_DATE
34166,DAY,THEFT/OTHER,OTHERS,2014-12-30 09:47:00+00:00,2014-12-30 09:48:00+00:00
34167,DAY,THEFT F/AUTO,OTHERS,2014-12-30 09:00:00+00:00,2014-12-30 10:20:00+00:00
34168,DAY,THEFT/OTHER,OTHERS,2014-12-30 10:44:00+00:00,2014-12-30 10:50:00+00:00
34169,DAY,ASSAULT W/DANGEROUS WEAPON,OTHERS,2014-12-30 10:30:00+00:00,2014-12-30 11:15:00+00:00
34170,DAY,THEFT F/AUTO,OTHERS,2014-12-28 13:00:00+00:00,2014-12-30 10:00:00+00:00
34171,DAY,ROBBERY,OTHERS,2014-12-27 16:00:00+00:00,2014-12-27 17:00:00+00:00
34172,DAY,THEFT/OTHER,OTHERS,2014-02-11 09:00:00+00:00,2014-02-11 19:30:00+00:00
34173,DAY,THEFT/OTHER,OTHERS,2014-01-27 09:00:00+00:00,2014-01-31 09:00:00+00:00
34174,DAY,THEFT/OTHER,OTHERS,2014-02-09 10:10:00+00:00,2014-02-09 10:10:00+00:00
34175,DAY,THEFT F/AUTO,OTHERS,2014-02-10 19:00:00+00:00,2014-02-11 07:30:00+00:00
34176,EVENING,THEFT/OTHER,OTHERS,2014-02-11 15:45:00+00:00,2014-02-11 15:45:00+00:00
34177,EVENING,THEFT F/AUTO,OTHERS,2014-02-13 00:00:00+00:00,2014-02-13 03:00:00+00:00
34178,DAY,THEFT/OTHER,OTHERS,2014-02-01 23:30:00+00:00,2014-02-01 23:35:00+00:00
34179,EVENING,THEFT/OTHER,OTHERS,2014-02-13 10:00:00+00:00,2014-02-13 17:10:00+00:00
34180,DAY,THEFT F/AUTO,OTHERS,2013-12-11 19:15:00+00:00,2013-12-12 00:00:00+00:00
34181,DAY,THEFT/OTHER,OTHERS,2014-01-31 00:20:00+00:00,2014-01-31 18:00:00+00:00
34182,EVENING,THEFT/OTHER,OTHERS,2014-02-12 19:00:00+00:00,2014-02-12 19:30:00+00:00
34183,EVENING,THEFT/OTHER,OTHERS,2014-02-14 17:40:00+00:00,2014-02-14 17:40:00+00:00
34184,EVENING,THEFT/OTHER,OTHERS,2014-02-01 15:00:00+00:00,2014-02-01 15:00:00+00:00
34185,EVENING,THEFT/OTHER,OTHERS,2013-06-07 17:00:00+00:00,2013-06-12 08:00:00+00:00
34186,DAY,THEFT F/AUTO,OTHERS,2014-01-16 22:30:00+00:00,2014-01-17 10:30:00+00:00
34187,EVENING,THEFT F/AUTO,OTHERS,2014-01-29 19:00:00+00:00,2014-01-30 06:45:00+00:00
34188,DAY,THEFT/OTHER,OTHERS,2014-02-15 12:05:00+00:00,2014-02-15 12:30:00+00:00
34189,DAY,THEFT/OTHER,OTHERS,2014-02-15 23:00:00+00:00,2014-02-15 23:45:00+00:00
34190,EVENING,THEFT F/AUTO,OTHERS,2014-02-15 19:30:00+00:00,2014-02-16 02:00:00+00:00
34191,DAY,THEFT/OTHER,OTHERS,2014-02-11 13:00:00+00:00,2014-02-11 20:00:00+00:00
34192,DAY,THEFT F/AUTO,OTHERS,2014-02-16 23:00:00+00:00,2014-02-16 23:00:00+00:00
34193,DAY,THEFT/OTHER,OTHERS,2014-01-27 17:00:00+00:00,2014-01-27 17:15:00+00:00
34194,EVENING,THEFT/OTHER,OTHERS,2014-01-01 05:55:00+00:00,2014-02-18 17:55:00+00:00
34195,EVENING,THEFT/OTHER,OTHERS,2014-02-08 22:30:00+00:00,2014-02-08 22:30:00+00:00
34196,EVENING,THEFT F/AUTO,OTHERS,2014-02-14 08:20:00+00:00,2014-02-14 20:00:00+00:00
34197,DAY,THEFT/OTHER,OTHERS,2014-02-19 08:35:00+00:00,2014-02-19 08:35:00+00:00
34198,EVENING,THEFT/OTHER,OTHERS,2014-05-01 18:20:00+00:00,2014-05-01 18:25:00+00:00
34199,EVENING,THEFT F/AUTO,OTHERS,2014-05-03 10:15:00+00:00,2014-05-04 12:30:00+00:00
34200,EVENING,THEFT/OTHER,OTHERS,2014-04-28 17:25:00+00:00,2014-05-04 17:25:00+00:00
34201,EVENING,THEFT/OTHER,OTHERS,2014-05-04 12:45:00+00:00,2014-05-04 15:50:00+00:00
34202,EVENING,THEFT/OTHER,OTHERS,2014-05-04 12:00:00+00:00,2014-05-04 13:00:00+00:00
34203,DAY,THEFT/OTHER,OTHERS,2014-05-03 10:00:00+00:00,2014-05-03 10:15:00+00:00
34204,EVENING,THEFT/OTHER,OTHERS,2014-05-03 18:30:00+00:00,2014-05-04 07:00:00+00:00
34205,DAY,THEFT F/AUTO,OTHERS,2014-05-04 01:35:00+00:00,2014-05-04 01:35:00+00:00
34206,EVENING,THEFT/OTHER,OTHERS,2014-05-01 23:30:00+00:00,2014-05-02 03:00:00+00:00
34207,EVENING,THEFT/OTHER,OTHERS,2014-05-02 18:15:00+00:00,2014-05-02 18:15:00+00:00
34208,DAY,THEFT/OTHER,OTHERS,2014-05-05 10:30:00+00:00,2014-05-05 10:30:00+00:00
34209,EVENING,THEFT/OTHER,OTHERS,2014-04-29 08:14:00+00:00,2014-04-29 08:15:00+00:00
34210,EVENING,THEFT/OTHER,OTHERS,2014-04-19 13:00:00+00:00,2014-04-19 13:07:00+00:00
34211,MIDNIGHT,THEFT/OTHER,OTHERS,2014-02-19 14:00:00+00:00,2014-02-19 14:30:00+00:00
34212,EVENING,THEFT/OTHER,OTHERS,2014-05-04 17:30:00+00:00,2014-05-04 19:30:00+00:00
34213,EVENING,THEFT F/AUTO,OTHERS,2014-05-04 22:00:00+00:00,2014-05-05 06:00:00+00:00
34214,EVENING,THEFT F/AUTO,OTHERS,2014-05-05 18:10:00+00:00,2014-05-05 18:10:00+00:00
34215,EVENING,THEFT F/AUTO,OTHERS,2014-04-27 19:45:00+00:00,2014-05-05 19:00:00+00:00
34216,MIDNIGHT,THEFT F/AUTO,OTHERS,2014-03-31 11:00:00+00:00,2014-03-31 12:00:00+00:00
34217,EVENING,THEFT/OTHER,OTHERS,2014-05-01 12:15:00+00:00,2014-05-01 13:00:00+00:00
34218,EVENING,THEFT/OTHER,OTHERS,2014-05-06 01:00:00+00:00,2014-05-06 06:00:00+00:00
34219,EVENING,THEFT/OTHER,OTHERS,2014-05-06 17:25:00+00:00,2014-05-06 17:25:00+00:00
34220,EVENING,THEFT/OTHER,OTHERS,2014-05-06 20:32:00+00:00,2014-05-06 20:46:00+00:00
34221,EVENING,THEFT F/AUTO,OTHERS,2014-05-06 18:23:00+00:00,2014-05-06 18:23:00+00:00
34222,EVENING,THEFT F/AUTO,OTHERS,2014-04-18 20:00:00+00:00,2014-04-19 03:00:00+00:00
34223,EVENING,THEFT/OTHER,OTHERS,2014-07-01 15:35:00+00:00,2014-07-01 17:00:00+00:00
34224,EVENING,THEFT/OTHER,OTHERS,2014-06-29 20:40:00+00:00,2014-06-29 20:40:00+00:00
34225,EVENING,THEFT F/AUTO,OTHERS,2014-07-01 18:30:00+00:00,2014-07-01 19:30:00+00:00
34226,DAY,THEFT/OTHER,OTHERS,2014-07-01 22:00:00+00:00,2014-07-02 09:00:00+00:00
34227,DAY,THEFT/OTHER,OTHERS,2014-07-01 21:30:00+00:00,2014-07-02 07:30:00+00:00
34228,EVENING,THEFT/OTHER,OTHERS,2014-06-20 15:20:00+00:00,2014-06-20 15:40:00+00:00
34229,DAY,THEFT F/AUTO,OTHERS,2014-05-20 12:00:00+00:00,2014-05-30 10:00:00+00:00
34230,EVENING,THEFT/OTHER,OTHERS,2014-06-23 07:45:00+00:00,2014-07-02 19:45:00+00:00
34231,EVENING,THEFT F/AUTO,OTHERS,2014-06-28 19:30:00+00:00,2014-06-29 19:30:00+00:00
34232,DAY,THEFT/OTHER,OTHERS,2014-06-27 14:00:00+00:00,2014-07-01 23:00:00+00:00
34233,EVENING,THEFT/OTHER,OTHERS,2014-06-14 11:00:00+00:00,2014-06-14 16:00:00+00:00
34234,EVENING,THEFT/OTHER,OTHERS,2014-06-25 16:20:00+00:00,2014-07-03 16:20:00+00:00
34235,EVENING,THEFT/OTHER,OTHERS,2014-07-03 18:35:00+00:00,2014-07-03 18:35:00+00:00
34236,EVENING,THEFT F/AUTO,OTHERS,2014-07-07 12:15:00+00:00,2014-07-07 12:20:00+00:00
34237,DAY,THEFT/OTHER,OTHERS,2014-05-25 09:10:00+00:00,2014-05-26 09:10:00+00:00
34238,EVENING,THEFT F/AUTO,OTHERS,2014-06-27 18:30:00+00:00,2014-06-27 22:30:00+00:00
34239,MIDNIGHT,THEFT F/AUTO,OTHERS,2014-07-03 13:00:00+00:00,2014-07-03 13:00:00+00:00
34240,DAY,THEFT/OTHER,OTHERS,2014-07-04 03:30:00+00:00,2014-07-04 04:00:00+00:00
34241,DAY,THEFT/OTHER,OTHERS,2014-07-04 12:30:00+00:00,2014-07-04 13:00:00+00:00
34242,DAY,THEFT/OTHER,OTHERS,2014-07-03 19:35:00+00:00,2014-07-03 19:35:00+00:00
34243,DAY,THEFT/OTHER,OTHERS,2014-07-04 12:00:00+00:00,2014-07-04 16:00:00+00:00
34244,DAY,THEFT/OTHER,OTHERS,2014-06-14 14:05:00+00:00,2014-07-05 14:05:00+00:00
34245,EVENING,THEFT/OTHER,OTHERS,2014-07-01 10:15:00+00:00,2014-07-01 11:15:00+00:00
34246,EVENING,THEFT/OTHER,OTHERS,2014-07-05 17:30:00+00:00,2014-07-05 17:30:00+00:00
34247,EVENING,THEFT/OTHER,OTHERS,2014-06-30 19:00:00+00:00,2014-07-03 19:00:00+00:00
34248,DAY,THEFT/OTHER,OTHERS,2014-07-04 00:15:00+00:00,2014-07-04 01:00:00+00:00
34249,DAY,THEFT/OTHER,OTHERS,2014-08-19 09:00:00+00:00,2014-08-19 12:00:00+00:00
34250,EVENING,THEFT/OTHER,OTHERS,2014-08-19 11:00:00+00:00,2014-08-19 13:00:00+00:00
34251,EVENING,THEFT/OTHER,OTHERS,2014-08-18 20:30:00+00:00,2014-08-19 08:00:00+00:00
34252,EVENING,THEFT/OTHER,OTHERS,2014-08-17 12:00:00+00:00,2014-08-17 15:30:00+00:00
34253,EVENING,THEFT/OTHER,OTHERS,2014-08-19 16:15:00+00:00,2014-08-19 16:35:00+00:00
34254,EVENING,THEFT/OTHER,OTHERS,2014-08-14 08:30:00+00:00,2014-08-14 15:00:00+00:00
34255,EVENING,THEFT/OTHER,OTHERS,2014-08-19 16:00:00+00:00,2014-08-19 18:00:00+00:00
34256,EVENING,THEFT/OTHER,OTHERS,2014-08-09 09:00:00+00:00,2014-08-09 16:55:00+00:00
34257,DAY,THEFT/OTHER,OTHERS,2014-08-19 10:45:00+00:00,2014-08-19 15:30:00+00:00
34258,DAY,THEFT/OTHER,OTHERS,2014-08-19 11:05:00+00:00,2014-08-20 08:05:00+00:00
34259,DAY,THEFT/OTHER,OTHERS,2014-08-18 08:30:00+00:00,2014-08-18 18:30:00+00:00
34260,EVENING,THEFT/OTHER,OTHERS,2014-08-02 13:47:00+00:00,2014-08-02 13:47:00+00:00
34261,EVENING,THEFT/OTHER,OTHERS,2014-08-20 12:31:00+00:00,2014-08-20 12:35:00+00:00
34262,DAY,THEFT/OTHER,OTHERS,2014-06-14 14:30:00+00:00,2014-06-14 14:45:00+00:00
34263,DAY,THEFT F/AUTO,OTHERS,2014-08-19 01:30:00+00:00,2014-08-19 03:30:00+00:00
34264,DAY,THEFT F/AUTO,OTHERS,2014-08-17 04:35:00+00:00,2014-08-17 04:45:00+00:00
34265,DAY,THEFT/OTHER,OTHERS,2014-08-18 02:10:00+00:00,2014-08-20 15:00:00+00:00
34266,EVENING,THEFT/OTHER,OTHERS,2014-08-21 08:30:00+00:00,2014-08-21 18:40:00+00:00
34267,EVENING,THEFT/OTHER,OTHERS,2014-08-21 14:00:00+00:00,2014-08-21 18:00:00+00:00
34268,MIDNIGHT,THEFT F/AUTO,OTHERS,2014-08-22 05:40:00+00:00,2014-08-22 06:00:00+00:00
34269,DAY,THEFT F/AUTO,OTHERS,2014-07-15 01:00:00+00:00,2014-07-15 01:30:00+00:00
34270,DAY,THEFT F/AUTO,OTHERS,2014-08-17 00:00:00+00:00,2014-08-17 13:00:00+00:00
34271,DAY,THEFT/OTHER,OTHERS,2014-08-14 10:50:00+00:00,2014-08-14 22:50:00+00:00
34272,DAY,THEFT/OTHER,OTHERS,2014-07-30 23:00:00+00:00,2014-07-31 07:00:00+00:00
34273,DAY,THEFT F/AUTO,OTHERS,2014-07-26 09:00:00+00:00,2014-07-26 15:00:00+00:00
34274,EVENING,THEFT/OTHER,OTHERS,2014-08-04 17:35:00+00:00,2014-08-22 17:35:00+00:00
34275,DAY,THEFT/OTHER,OTHERS,2014-10-16 11:05:00+00:00,2014-10-16 18:00:00+00:00
34276,DAY,THEFT F/AUTO,OTHERS,2014-10-18 21:00:00+00:00,2014-10-19 12:00:00+00:00
34277,EVENING,THEFT F/AUTO,OTHERS,2014-10-18 13:15:00+00:00,2014-10-18 13:15:00+00:00
34278,DAY,THEFT/OTHER,OTHERS,2014-10-18 01:05:00+00:00,2014-10-19 03:30:00+00:00
34279,MIDNIGHT,THEFT/OTHER,OTHERS,2014-10-19 15:00:00+00:00,2014-10-19 15:20:00+00:00
34280,DAY,THEFT F/AUTO,OTHERS,2014-10-18 19:30:00+00:00,2014-10-19 17:15:00+00:00
34281,MIDNIGHT,THEFT/OTHER,OTHERS,2014-10-18 11:25:00+00:00,2014-10-19 03:25:00+00:00
34282,EVENING,THEFT/OTHER,OTHERS,2014-10-11 17:30:00+00:00,2014-10-11 20:30:00+00:00
34283,DAY,THEFT F/AUTO,OTHERS,2014-10-19 03:30:00+00:00,2014-10-19 04:00:00+00:00
34284,DAY,THEFT F/AUTO,OTHERS,2014-10-20 14:10:00+00:00,2014-10-20 14:10:00+00:00
34285,EVENING,THEFT/OTHER,OTHERS,2014-10-19 01:45:00+00:00,2014-10-19 02:00:00+00:00
34286,EVENING,THEFT/OTHER,OTHERS,2014-10-18 16:15:00+00:00,2014-10-20 16:15:00+00:00
34287,EVENING,THEFT/OTHER,OTHERS,2014-10-16 13:40:00+00:00,2014-10-16 18:30:00+00:00
34288,EVENING,THEFT/OTHER,OTHERS,2014-10-15 09:45:00+00:00,2014-10-15 21:45:00+00:00
34289,EVENING,THEFT/OTHER,OTHERS,2014-10-20 18:55:00+00:00,2014-10-20 21:25:00+00:00
34290,DAY,THEFT F/AUTO,OTHERS,2014-10-20 19:30:00+00:00,2014-10-21 08:30:00+00:00
34291,EVENING,THEFT F/AUTO,OTHERS,2014-10-17 14:35:00+00:00,2014-10-17 14:35:00+00:00
34292,EVENING,THEFT/OTHER,OTHERS,2014-10-01 20:30:00+00:00,2014-10-02 14:30:00+00:00
34293,DAY,THEFT/OTHER,OTHERS,2014-10-20 16:55:00+00:00,2014-10-20 16:55:00+00:00
34294,DAY,THEFT/OTHER,OTHERS,2014-10-21 01:00:00+00:00,2014-10-21 01:00:00+00:00
34295,DAY,THEFT/OTHER,OTHERS,2014-10-16 15:00:00+00:00,2014-10-16 18:40:00+00:00
34296,EVENING,THEFT F/AUTO,OTHERS,2014-10-18 05:00:00+00:00,2014-10-18 09:45:00+00:00
34297,EVENING,THEFT/OTHER,OTHERS,2014-10-09 08:30:00+00:00,2014-10-09 20:35:00+00:00
34298,DAY,THEFT/OTHER,OTHERS,2014-10-20 09:05:00+00:00,2014-10-20 18:30:00+00:00
34299,DAY,THEFT F/AUTO,OTHERS,2014-10-18 23:00:00+00:00,2014-10-19 02:00:00+00:00
34300,DAY,THEFT/OTHER,OTHERS,2014-10-10 14:20:00+00:00,2014-10-21 14:20:00+00:00
34301,EVENING,THEFT F/AUTO,OTHERS,2014-12-14 14:20:00+00:00,2014-12-14 16:20:00+00:00
34302,MIDNIGHT,THEFT/OTHER,OTHERS,2014-12-13 22:30:00+00:00,2014-12-13 22:55:00+00:00
34303,MIDNIGHT,THEFT F/AUTO,OTHERS,2014-12-13 09:45:00+00:00,2014-12-13 12:45:00+00:00
34304,DAY,THEFT/OTHER,OTHERS,2014-12-12 12:00:00+00:00,2014-12-12 12:01:00+00:00
34305,DAY,THEFT F/AUTO,OTHERS,2014-11-01 23:00:00+00:00,2014-11-02 00:15:00+00:00
34306,EVENING,THEFT/OTHER,OTHERS,2014-12-04 03:30:00+00:00,2014-12-04 05:30:00+00:00
34307,DAY,THEFT F/AUTO,OTHERS,2014-12-15 10:15:00+00:00,2014-12-15 10:15:00+00:00
34308,EVENING,THEFT/OTHER,OTHERS,2014-12-07 10:11:00+00:00,2014-12-07 18:30:00+00:00
34309,DAY,THEFT/OTHER,OTHERS,2014-12-14 12:30:00+00:00,2014-12-14 12:35:00+00:00
34310,EVENING,THEFT F/AUTO,OTHERS,2014-12-12 19:10:00+00:00,2014-12-12 19:45:00+00:00
34311,EVENING,THEFT/OTHER,OTHERS,2014-12-15 09:00:00+00:00,2014-12-15 18:00:00+00:00
34312,EVENING,THEFT/OTHER,OTHERS,2014-12-08 12:00:00+00:00,2014-12-08 12:20:00+00:00
34313,DAY,THEFT F/AUTO,OTHERS,2014-12-11 08:00:00+00:00,2014-12-11 10:30:00+00:00
34314,DAY,THEFT/OTHER,OTHERS,2014-12-08 09:55:00+00:00,2014-12-12 09:55:00+00:00
34315,MIDNIGHT,THEFT/OTHER,OTHERS,2014-12-12 20:30:00+00:00,2014-12-12 21:15:00+00:00
34316,EVENING,THEFT F/AUTO,OTHERS,2014-12-12 17:15:00+00:00,2014-12-12 19:45:00+00:00
34317,DAY,THEFT F/AUTO,OTHERS,2014-11-30 22:00:00+00:00,2014-12-02 07:15:00+00:00
34318,DAY,THEFT/OTHER,OTHERS,2014-12-10 01:40:00+00:00,2014-12-15 13:40:00+00:00
34319,DAY,THEFT/OTHER,OTHERS,2014-12-09 18:10:00+00:00,2014-12-09 18:10:00+00:00
34320,EVENING,THEFT/OTHER,OTHERS,2014-12-16 11:00:00+00:00,2014-12-16 13:30:00+00:00
34321,MIDNIGHT,THEFT F/AUTO,OTHERS,2014-12-13 17:15:00+00:00,2014-12-15 05:15:00+00:00
34322,DAY,THEFT/OTHER,OTHERS,2014-12-13 03:30:00+00:00,2014-12-13 03:55:00+00:00
34323,EVENING,THEFT/OTHER,OTHERS,2014-12-16 10:00:00+00:00,2014-12-16 15:00:00+00:00
34324,DAY,THEFT/OTHER,OTHERS,2014-12-16 12:01:00+00:00,2014-12-16 19:10:00+00:00
34325,EVENING,THEFT F/AUTO,OTHERS,2014-12-14 17:35:00+00:00,2014-12-15 07:15:00+00:00
34326,DAY,THEFT/OTHER,OTHERS,2014-12-15 07:15:00+00:00,2014-12-17 10:15:00+00:00
34327,EVENING,THEFT/OTHER,OTHERS,2014-11-24 15:50:00+00:00,2014-11-24 16:10:00+00:00
34328,EVENING,BURGLARY,OTHERS,2014-11-24 15:00:00+00:00,2014-11-24 15:05:00+00:00
34329,EVENING,MOTOR VEHICLE THEFT,OTHERS,2014-11-24 15:10:00+00:00,2014-11-24 15:11:00+00:00
34330,EVENING,ROBBERY,OTHERS,2014-11-24 15:50:00+00:00,2014-11-24 15:56:00+00:00
34331,EVENING,THEFT F/AUTO,OTHERS,2014-11-24 15:20:00+00:00,2014-11-24 16:10:00+00:00
34332,EVENING,THEFT/OTHER,OTHERS,2014-11-24 16:19:00+00:00,2014-11-24 16:20:00+00:00
34333,EVENING,THEFT/OTHER,OTHERS,2014-11-24 16:30:00+00:00,2014-11-24 16:32:00+00:00
34334,EVENING,THEFT/OTHER,OTHERS,2014-11-19 13:45:00+00:00,2014-11-24 16:45:00+00:00
34335,EVENING,THEFT/OTHER,OTHERS,2014-11-24 09:55:00+00:00,2014-11-24 10:00:00+00:00
34336,EVENING,MOTOR VEHICLE THEFT,OTHERS,2014-11-12 20:00:00+00:00,2014-11-23 18:00:00+00:00
34337,EVENING,BURGLARY,OTHERS,2014-11-24 10:00:00+00:00,2014-11-24 16:30:00+00:00
34338,EVENING,THEFT/OTHER,OTHERS,2014-11-24 17:10:00+00:00,2014-11-24 17:20:00+00:00
34339,EVENING,THEFT/OTHER,OTHERS,2014-11-24 15:15:00+00:00,2014-11-24 16:05:00+00:00
34340,EVENING,THEFT/OTHER,OTHERS,2014-11-23 15:45:00+00:00,2014-11-23 15:50:00+00:00
34341,EVENING,THEFT/OTHER,OTHERS,2014-11-24 17:59:00+00:00,2014-11-24 18:00:00+00:00
34342,EVENING,THEFT/OTHER,OTHERS,2014-11-24 18:30:00+00:00,2014-11-24 18:39:00+00:00
34343,EVENING,ROBBERY,GUN,2014-11-24 18:25:00+00:00,2014-11-24 18:30:00+00:00
34344,EVENING,ROBBERY,OTHERS,2014-11-24 18:30:00+00:00,2014-11-24 18:33:00+00:00
34345,EVENING,THEFT/OTHER,OTHERS,2014-11-24 18:45:00+00:00,2014-11-24 18:46:00+00:00
34346,EVENING,THEFT F/AUTO,OTHERS,2014-11-24 18:15:00+00:00,2014-11-24 19:13:00+00:00
34347,EVENING,THEFT/OTHER,OTHERS,2014-11-24 14:44:00+00:00,2014-11-24 14:45:00+00:00
34348,EVENING,THEFT/OTHER,OTHERS,2014-11-24 19:30:00+00:00,2014-11-24 19:34:00+00:00
34349,EVENING,ROBBERY,OTHERS,2014-11-24 19:05:00+00:00,2014-11-24 19:10:00+00:00
34350,EVENING,BURGLARY,OTHERS,2014-11-24 08:15:00+00:00,2014-11-24 13:40:00+00:00
34351,EVENING,ASSAULT W/DANGEROUS WEAPON,KNIFE,2014-11-24 19:10:00+00:00,2014-11-24 19:15:00+00:00
34352,EVENING,THEFT F/AUTO,OTHERS,2014-11-23 13:00:00+00:00,2014-11-23 17:00:00+00:00
34353,DAY,ROBBERY,OTHERS,2014-11-29 04:15:00+00:00,2014-11-29 04:15:00+00:00
34354,EVENING,THEFT/OTHER,OTHERS,2014-11-28 19:11:00+00:00,2014-11-28 19:14:00+00:00
34355,DAY,THEFT F/AUTO,OTHERS,2014-11-25 07:15:00+00:00,2014-11-29 08:30:00+00:00
34356,DAY,MOTOR VEHICLE THEFT,OTHERS,2014-11-28 22:30:00+00:00,2014-11-29 11:00:00+00:00
34357,DAY,THEFT F/AUTO,OTHERS,2014-11-27 19:00:00+00:00,2014-11-29 11:00:00+00:00
34358,DAY,THEFT F/AUTO,OTHERS,2014-11-29 10:50:00+00:00,2014-11-29 11:00:00+00:00
34359,DAY,THEFT F/AUTO,OTHERS,2014-11-29 10:00:00+00:00,2014-11-29 10:45:00+00:00
34360,DAY,THEFT/OTHER,OTHERS,2014-11-29 10:00:00+00:00,2014-11-29 11:15:00+00:00
34361,DAY,THEFT F/AUTO,OTHERS,2014-11-29 03:00:00+00:00,2014-11-29 11:00:00+00:00
34362,DAY,THEFT F/AUTO,OTHERS,2014-11-29 11:30:00+00:00,2014-11-29 12:00:00+00:00
34363,DAY,THEFT F/AUTO,OTHERS,2014-11-29 11:00:00+00:00,2014-11-29 11:45:00+00:00
34364,DAY,THEFT/OTHER,OTHERS,2014-11-28 12:30:00+00:00,2014-11-29 11:00:00+00:00
34365,DAY,ASSAULT W/DANGEROUS WEAPON,KNIFE,2014-11-29 12:20:00+00:00,2014-11-29 12:30:00+00:00
34366,DAY,THEFT/OTHER,OTHERS,2014-11-29 12:45:00+00:00,2014-11-29 12:55:00+00:00
34367,DAY,THEFT/OTHER,OTHERS,2014-11-29 10:30:00+00:00,2014-11-29 13:06:00+00:00
34368,DAY,THEFT F/AUTO,OTHERS,2014-11-29 12:25:00+00:00,2014-11-29 12:35:00+00:00
34369,DAY,ROBBERY,GUN,2014-11-28 18:30:00+00:00,2014-11-29 14:00:00+00:00
34370,DAY,THEFT F/AUTO,OTHERS,2014-11-29 10:30:00+00:00,2014-11-29 12:00:00+00:00
34371,DAY,THEFT F/AUTO,OTHERS,2014-11-29 12:00:00+00:00,2014-11-29 13:44:00+00:00
34372,DAY,THEFT/OTHER,OTHERS,2014-11-29 13:45:00+00:00,2014-11-29 13:50:00+00:00
34373,DAY,THEFT F/AUTO,OTHERS,2014-11-29 14:18:00+00:00,2014-11-29 14:23:00+00:00
34374,DAY,THEFT F/AUTO,OTHERS,2014-11-27 11:30:00+00:00,2014-11-29 11:00:00+00:00
34375,EVENING,THEFT F/AUTO,OTHERS,2014-11-29 14:08:00+00:00,2014-11-29 14:15:00+00:00
34376,EVENING,BURGLARY,OTHERS,2014-11-28 17:45:00+00:00,2014-11-29 09:30:00+00:00
34377,EVENING,THEFT/OTHER,OTHERS,2014-11-29 22:45:00+00:00,2014-11-29 22:50:00+00:00
34378,EVENING,BURGLARY,OTHERS,2014-12-03 09:00:00+00:00,2014-12-03 17:00:00+00:00
34379,EVENING,ROBBERY,GUN,2014-12-02 17:30:00+00:00,2014-12-02 17:35:00+00:00
34380,EVENING,THEFT/OTHER,OTHERS,2014-12-03 14:01:00+00:00,2014-12-03 14:04:00+00:00
34381,EVENING,THEFT F/AUTO,OTHERS,2014-12-03 19:30:00+00:00,2014-12-03 20:00:00+00:00
34382,EVENING,ROBBERY,OTHERS,2014-12-03 19:15:00+00:00,2014-12-03 19:33:00+00:00
34383,EVENING,THEFT F/AUTO,OTHERS,2014-12-03 19:42:00+00:00,2014-12-03 19:43:00+00:00
34384,EVENING,THEFT/OTHER,OTHERS,2014-12-03 20:09:00+00:00,2014-12-03 20:10:00+00:00
34385,EVENING,THEFT F/AUTO,OTHERS,2014-11-27 13:00:00+00:00,2014-11-28 11:00:00+00:00
34386,EVENING,THEFT F/AUTO,OTHERS,2014-12-03 08:30:00+00:00,2014-12-03 19:15:00+00:00
34387,EVENING,BURGLARY,OTHERS,2014-12-03 09:00:00+00:00,2014-12-03 09:40:00+00:00
34388,EVENING,THEFT/OTHER,OTHERS,2014-12-03 20:03:00+00:00,2014-12-03 20:04:00+00:00
34389,EVENING,THEFT F/AUTO,OTHERS,2014-12-03 20:30:00+00:00,2014-12-03 20:30:00+00:00
34390,EVENING,BURGLARY,OTHERS,2014-12-03 08:30:00+00:00,2014-12-03 19:30:00+00:00
34391,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,2014-12-03 19:42:00+00:00,2014-12-03 19:46:00+00:00
34392,EVENING,MOTOR VEHICLE THEFT,OTHERS,2014-12-03 07:00:00+00:00,2014-12-03 18:45:00+00:00
34393,EVENING,ASSAULT W/DANGEROUS WEAPON,OTHERS,2014-12-03 20:48:00+00:00,2014-12-03 20:49:00+00:00
34394,EVENING,BURGLARY,OTHERS,2014-12-03 15:15:00+00:00,2014-12-03 20:30:00+00:00
34395,EVENING,ROBBERY,GUN,2014-12-03 22:03:00+00:00,2014-12-03 22:03:00+00:00
34396,EVENING,THEFT/OTHER,OTHERS,2014-12-03 14:00:00+00:00,2014-12-03 22:00:00+00:00
34397,MIDNIGHT,THEFT/OTHER,OTHERS,2014-12-03 23:37:00+00:00,2014-12-03 23:38:00+00:00
34398,MIDNIGHT,THEFT F/AUTO,OTHERS,2014-12-04 03:21:00+00:00,2014-12-04 03:45:00+00:00
34399,MIDNIGHT,SEX ABUSE,OTHERS,2012-08-06 00:01:00+00:00,2012-08-06 00:01:00+00:00
34400,MIDNIGHT,THEFT F/AUTO,OTHERS,2014-12-04 04:58:00+00:00,2014-12-04 04:59:00+00:00
34401,MIDNIGHT,ROBBERY,OTHERS,2014-12-04 05:20:00+00:00,2014-12-04 05:22:00+00:00
34402,DAY,THEFT F/AUTO,OTHERS,2014-12-03 21:00:00+00:00,2014-12-04 06:21:00+00:00
34403,DAY,THEFT/OTHER,OTHERS,2014-12-03 07:15:00+00:00,2014-12-04 08:30:00+00:00
34404,MIDNIGHT,ROBBERY,OTHERS,2014-12-07 23:15:00+00:00,2014-12-07 23:17:00+00:00
